year,ebi,entropy,top3_concentration,spectral_gap,episode,Bank credit_var,Bank credit_ar1,Housing starts_var,Housing starts_ar1,Credit spread_var,Credit spread_ar1,Consumer credit_var,Consumer credit_ar1,Fed funds rate_var,Fed funds rate_ar1,ebi_risk,spectral_risk,housing_var_risk,housing_ar1_risk,credit_var_risk,ecoecon_risk_score
2002,2.923180880032406,3.617596559813125,0.1919549812421842,0.3128862829810648,2008 GFC,590.0441493888575,-0.09295930242544598,6479.420440821254,-0.2890670404813394,0.017525710283262136,-0.10604377190509993,35381113.28774381,0.2541047076541178,0.05705590277777777,0.6673104946995618,0.4811902340839964,0.0,0.0,1.0000000000000002,1.0,0.4962380468167993
2003,2.8601746363682805,3.595668982339389,0.2045500710948608,0.3053581842863605,2008 GFC,819.2716224119378,0.30224890112252206,11764.274909420288,-0.3797899578062649,0.0038953092438175196,-0.13428580973350387,25525759.910836462,0.13098218747113602,0.03349070048309175,0.5198338235508465,1.0,0.0854350375825339,0.2804517507519119,0.5871783470428396,0.1799726164803609,0.42660755037152925
2004,2.9146685375460533,3.603238239490045,0.1910974673829624,0.2617477447812957,2008 GFC,739.6988056120473,0.4663651678789877,12947.261322463766,-0.3539920789652397,0.0009038250714030162,-0.0025123674935578163,11733429.733518755,-0.03851378081924578,0.010694248188405765,0.2770323639504225,0.5512830718078874,0.5803620688563176,0.34322937549542115,0.7045679030664596,0.0,0.43588848384521717
2005,2.981618463765945,3.6220414592804384,0.1768127181077937,0.2768635769142052,2008 GFC,892.3058627238976,0.37309169565828887,21026.862922705302,-0.4510636190179835,0.002255666857861392,-0.2705611557329594,18499686.341057774,-0.21003290856651521,0.01019376509661832,0.6294980681974044,0.0,0.4088152097171216,0.7719901725295102,0.262857750865908,0.08132902912203276,0.3049984324469145
2006,2.975486463430971,3.6507391419947464,0.184963277928102,0.2247713958373468,2008 GFC,778.0054119607133,0.013514895147172438,25323.49773550723,-0.5088300220862312,0.007126130184477354,-0.28843576305405333,219014501.56452766,-0.08723633760123713,0.005114251207729432,-0.08919031217780975,0.05049248254416838,1.0,1.0,0.0,0.3743441272615062,0.4849673219611349
2007,2.9760667090381943,3.620274093620016,0.1779443677253896,0.2208241001552439,2008 GFC,1443.400784941322,-0.13827777718917264,16876.719957729452,-0.4957830478702488,0.024273881838079242,-0.21981604357073373,225922955.88133153,-0.07405403324542406,0.011162122584541042,0.5256929787959822,0.045714589590225785,1.0447971484735006,0.5517542384439398,0.05936838916501097,1.4059811187964726,0.6215230968938299
2008,3.115176023760702,3.6644894756048,0.149901768172888,0.2779469458033314,2008 GFC,3738.2433365062075,0.10455544093820729,9350.137228260855,-0.4864012763812157,0.1475901289693803,-0.10895338385283015,39868336.34313507,0.31811813643957215,0.05532285628019327,0.579679673298653,-1.0997476187688555,0.39652025112108813,0.1523405334496873,0.10205879780671978,8.824889717883616,1.6752123362984512
2009,2.9644025762179647,3.578402449282218,0.1715849130349814,0.1465558467977662,2008 GFC,10676.120624419977,-0.00741261310125264,5098.449879227039,-0.20597133851018132,0.30996215564783347,-0.00483994665432602,92637072.13978058,0.727949345893154,0.07307157306763291,0.4927109443506938,0.1417600870862472,1.88765419300837,-0.07328406374047552,1.378115100934308,18.593458361505732,4.385540735758836
